2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:28.7606 DEBUG 	DisplaySvcInterface. GetDisplayColorData. No record found for displayId 8388688 
2025-10-06 14:38:28.7749 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:29.4072 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:29.4072 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:29.4259 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:29.4372 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:29.4504 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:29.4617 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:29.4756 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:29.4756 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:29.5021 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:29.5134 INFO 	CorePowerManager. GetAllInitializationFeatures. Queried properties for all adapters. Properties list: {"PowerFeatureSettings":[{"enabledDCFeatures":{"(DC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":true,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":true,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"supportedDCFeatures":{"(DC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":false,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":true,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"enabledACFeatures":{"(AC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":true,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":false,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"supportedACFeatures":{"(AC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":false,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":false,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"dcActivePlan":1,"acActivePlan":1,"_isConnectedStandby":true,"_platformType":3,"_adapterID":{"LowPart":74121,"HighPart":0}}]} 
2025-10-06 14:38:45.8328 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:45.8542 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:45.8542 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:45.8542 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:45.8542 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:53.1065 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:53.1065 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:53.1065 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:53.1065 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:53.1065 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:54.8754 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:54.8754 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:54.8754 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:54.8808 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:54.8808 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:55.1771 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:55.1771 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:55.1771 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:55.1771 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:55.1771 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:56.5275 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:56.5275 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:56.5275 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:56.5275 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:56.5275 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:57.4465 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:57.4465 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:57.4465 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:57.4465 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:57.4465 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:58.0821 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:58.0866 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:58.0866 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:58.0866 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:58.0866 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:58.6413 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:58.6457 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:58.6457 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:58.6457 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:58.6457 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:39:09.6809 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:39:09.6809 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:39:09.6809 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:39:09.6809 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:39:09.6809 ERROR 	DataAccessService. D3DDataSaveAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 15:08:01.1349 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:02.8913 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:02.9484 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:02.9728 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:03.0956 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:03.0956 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:03.1020 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:08:03.1020 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:02.6713 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.5008 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.6227 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.7848 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.8157 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.8196 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.8196 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 15:47:03.8384 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
